3.972705e+002,0.000000e+000
4.011275e+002,0.000000e+000
4.049845e+002,0.000000e+000
4.088415e+002,0.000000e+000
4.126985e+002,0.000000e+000
4.165555e+002,0.000000e+000
4.204124e+002,0.000000e+000
4.242694e+002,0.000000e+000
4.281264e+002,0.000000e+000
4.319834e+002,0.000000e+000
4.358404e+002,0.000000e+000
4.396974e+002,0.000000e+000
4.435544e+002,0.000000e+000
4.474114e+002,0.000000e+000
4.512684e+002,0.000000e+000
4.551254e+002,0.000000e+000
4.589824e+002,0.000000e+000
4.628394e+002,0.000000e+000
4.666964e+002,0.000000e+000
4.705534e+002,0.000000e+000
4.744104e+002,0.000000e+000
4.782674e+002,0.000000e+000
4.821244e+002,0.000000e+000
4.859814e+002,0.000000e+000
4.898383e+002,0.000000e+000
4.936953e+002,0.000000e+000
4.975523e+002,0.000000e+000
5.014093e+002,0.000000e+000
5.052663e+002,0.000000e+000
5.091233e+002,0.000000e+000
5.129803e+002,0.000000e+000
5.168373e+002,0.000000e+000
5.206943e+002,0.000000e+000
5.245513e+002,0.000000e+000
5.284083e+002,0.000000e+000
5.322653e+002,0.000000e+000
5.361223e+002,0.000000e+000
5.399792e+002,0.000000e+000
5.438362e+002,0.000000e+000
5.476932e+002,0.000000e+000
5.515502e+002,0.000000e+000
5.554072e+002,0.000000e+000
5.592642e+002,0.000000e+000
5.631212e+002,0.000000e+000
5.669782e+002,0.000000e+000
5.708352e+002,0.000000e+000
5.746922e+002,0.000000e+000
5.785492e+002,0.000000e+000
5.824062e+002,0.000000e+000
5.862632e+002,0.000000e+000
5.901202e+002,0.000000e+000
5.939772e+002,0.000000e+000
5.978342e+002,0.000000e+000
6.016912e+002,0.000000e+000
6.055482e+002,0.000000e+000
6.094052e+002,0.000000e+000
6.132621e+002,0.000000e+000
6.171191e+002,0.000000e+000
6.209761e+002,0.000000e+000
6.248331e+002,0.000000e+000
6.286901e+002,0.000000e+000
6.325471e+002,0.000000e+000
6.364041e+002,0.000000e+000
6.402611e+002,0.000000e+000
6.441181e+002,0.000000e+000
6.479751e+002,0.000000e+000
6.518321e+002,1.019068e+002
6.556891e+002,1.018450e+002
6.595461e+002,1.017880e+002
6.634031e+002,1.018016e+002
6.672601e+002,1.018281e+002
6.711171e+002,1.017943e+002
6.749741e+002,1.017614e+002
6.788311e+002,1.017593e+002
6.826880e+002,1.017542e+002
6.865450e+002,1.017070e+002
6.904020e+002,1.016830e+002
6.942590e+002,1.016647e+002
6.981160e+002,1.016524e+002
7.019730e+002,1.016390e+002
7.058300e+002,1.016655e+002
7.096870e+002,1.016816e+002
7.135440e+002,1.016398e+002
7.174010e+002,1.016185e+002
7.212580e+002,1.016326e+002
7.251150e+002,1.016494e+002
7.289720e+002,1.016171e+002
7.328290e+002,1.015812e+002
7.366860e+002,1.016004e+002
7.405430e+002,1.016417e+002
7.444000e+002,1.016481e+002
7.482570e+002,1.016392e+002
7.521140e+002,1.016748e+002
7.559709e+002,1.016675e+002
7.598279e+002,1.016624e+002
7.636849e+002,1.016956e+002
7.675419e+002,1.016964e+002
7.713989e+002,1.016767e+002
7.752559e+002,1.016905e+002
7.791129e+002,1.017165e+002
7.829699e+002,1.017198e+002
7.868269e+002,1.017322e+002
7.906839e+002,1.017472e+002
7.945409e+002,1.017850e+002
7.983979e+002,1.018092e+002
8.022549e+002,1.017956e+002
8.061119e+002,1.017936e+002
8.099689e+002,1.017870e+002
8.138259e+002,1.017653e+002
8.176829e+002,1.017528e+002
8.215399e+002,1.017429e+002
8.253969e+002,1.017600e+002
8.292538e+002,1.017593e+002
8.331108e+002,1.017531e+002
8.369678e+002,1.017601e+002
8.408248e+002,1.017820e+002
8.446818e+002,1.017727e+002
8.485388e+002,1.017503e+002
8.523958e+002,1.017652e+002
8.562528e+002,1.017544e+002
8.601098e+002,1.017271e+002
8.639668e+002,1.017096e+002
8.678238e+002,1.017089e+002
8.716808e+002,1.017039e+002
8.755378e+002,1.017094e+002
